username,user_id,score,total,required_score,result
ro_bill,919241471331278888,25,25,25,passed
ro_bill,919241471331278888,1,3,2,failed
oddeboy,914151231004483594,2,3,2,passed
kit9kat,1027537771046387712,3,25,25,failed
oddeboy,914151231004483594,5,25,25,failed
irispetrechko,919190484050649108,3,3,2,passed
nessanixon,919183920094937089,3,3,2,passed
irispetrechko,919190484050649108,25,25,25,passed
nessanixon,919183920094937089,25,25,25,passed
vasyl_kecha,889955120434008065,3,3,2,passed
oddeboy,914151231004483594,0,25,25,failed
vasyl_kecha,889955120434008065,24,25,25,failed
jazzpurposely,1168508625145303181,12,26,26,failed
vasyl_kecha,889955120434008065,24,25,25,failed
oddeboy,914151231004483594,24,25,25,failed
friday001night,919267425277599824,3,3,2,passed
1stokrotka1,919281104781996072,3,3,2,passed
kit9kat,1027537771046387712,24,25,25,failed
1stokrotka1,919281104781996072,25,25,25,passed
friday001night,919267425277599824,25,25,25,passed
sweetytr,1027165309636984892,3,3,2,passed
sweetytr,1027165309636984892,23,25,25,failed
vasyl_kecha,889955120434008065,25,25,25,passed
oddeboy,914151231004483594,25,25,25,passed
igana_54,1159737104679587932,24,25,25,failed
kit9kat,1027537771046387712,23,25,25,failed
nataliia_.01,919267406986244177,3,3,2,passed
playersecret50,1027153998463107152,3,3,2,passed
dark_boy_0,1122572649630007357,3,3,2,passed
trouble6_4,1027515783393316884,3,3,2,passed
vojtkoo_2,1122572705691082772,3,3,2,passed
kit9kat,1027537771046387712,25,25,25,passed
nataliia_.01,919267406986244177,24,25,25,failed
dark_boy_0,1122572649630007357,25,25,25,passed
trouble6_4,1027515783393316884,25,25,25,passed
pearlo00,1024153428148097116,3,3,2,passed
mehran77,953045335654146109,3,3,2,passed
sweetypie14812,1018819098622312488,3,3,2,passed
playersecret50,1027153998463107152,0,25,25,failed
kudlaypavel,919267958591750166,3,3,2,passed
igana_54,1159737104679587932,24,25,25,failed
vojtkoo_2,1122572705691082772,24,25,25,failed
pearlo00,1024153428148097116,24,25,25,failed
sweetypie14812,1018819098622312488,25,25,25,passed
nataliia_.01,919267406986244177,25,25,25,passed
mr90gadget,1027537764960440431,3,3,2,passed
lava6368,920399572990300250,3,3,2,passed
sweetytr,1027165309636984892,25,25,25,passed
kudlaypavel,919267958591750166,24,25,25,failed
mr90gadget,1027537764960440431,25,25,25,passed
lava6368,920399572990300250,24,25,25,failed
playersecret50,1027153998463107152,25,25,25,passed
.samy41,1089323966138687598,1,3,2,failed
kudlaypavel,919267958591750166,25,25,25,passed
lava6368,920399572990300250,25,25,25,passed
woogi_m,1159496294218350743,3,3,2,passed
vojtkoo_2,1122572705691082772,23,25,25,failed
brunettka,1018803812452012072,3,3,2,passed
romaned.,914405336708939807,3,3,2,passed
spy123spy,1026128144354263040,3,3,2,passed
igana_54,1159737104679587932,12,25,25,failed
pearlo00,1024153428148097116,0,25,25,failed
woogi_m,1159496294218350743,25,25,25,passed
igana_54,1159737104679587932,25,25,25,passed
brunettka,1018803812452012072,25,25,25,passed
romaned.,914405336708939807,25,25,25,passed
spy123spy,1026128144354263040,25,25,25,passed
kryptonrace,1027624286220992663,3,3,2,passed
stardust__11,1027153991185993768,3,3,2,passed
beedeepee._.,918964000488820736,3,3,2,passed
flysky._,1159737000774078574,3,3,2,passed
stardust__11,1027153991185993768,25,25,25,passed
beedeepee._.,918964000488820736,25,25,25,passed
jesterr1000,1027532388315697172,3,3,2,passed
vojtkoo_2,1122572705691082772,25,25,25,passed
kryptonrace,1027624286220992663,25,25,25,passed
flysky._,1159737000774078574,25,25,25,passed
squeeze9390,1027537762460635176,3,3,2,passed
fozyfazer,918573629774659645,3,3,2,passed
rbilchenko,1024052849342173234,3,3,2,passed
.at2707,888175014766080021,1,3,2,failed
_imaging,921475523140546630,3,3,2,passed
squeeze9390,1027537762460635176,25,25,25,passed
fozyfazer,918573629774659645,25,25,25,passed
sveta4782,919281470424616990,3,3,2,passed
tragedienn.,913140528546213928,3,3,2,passed
mira55bereza,919199547195027476,3,3,2,passed
pearlo00,1024153428148097116,18,25,25,failed
snack02girl,890644998666747964,3,3,2,passed
jesterr1000,1027532388315697172,12,25,25,failed
rbilchenko,1024052849342173234,7,25,25,failed
_imaging,921475523140546630,25,25,25,passed
tragedienn.,913140528546213928,25,25,25,passed
pearlo00,1024153428148097116,25,25,25,passed
sveta4782,919281470424616990,25,25,25,passed
iristrach,919282909460963390,3,3,2,passed
jimpixxxx,1169550865510699030,3,3,2,passed
mira55bereza,919199547195027476,10,25,25,failed
mariia878,912699645988335616,3,3,2,passed
rbilchenko,1024052849342173234,25,25,25,passed
jimpixxxx,1169550865510699030,25,25,25,passed
snack02girl,890644998666747964,22,25,25,failed
iristrach,919282909460963390,1,25,25,failed
jesterr1000,1027532388315697172,3,25,25,failed
mariia878,912699645988335616,25,25,25,passed
mira55bereza,919199547195027476,25,25,25,passed
snack02girl,890644998666747964,25,25,25,passed
jesterr1000,1027532388315697172,0,25,25,failed
poker____face,1027446335814762507,3,3,2,passed
burmarkin,919318850988802120,3,3,2,passed
sweetest741,918955790017101895,3,3,2,passed
iristrach,919282909460963390,0,25,25,failed
poker____face,1027446335814762507,25,25,25,passed
burmarkin,919318850988802120,25,25,25,passed
jesterr1000,1027532388315697172,25,25,25,passed
sweetest741,918955790017101895,12,25,25,failed
iristrach,919282909460963390,10,25,25,failed
chiefdahunsi,830005527743561739,3,3,2,passed
binhtranva,1202091784528986175,2,3,2,passed
yanjuchen,1210953101264031755,3,3,2,passed
mack_12,872841489334542437,3,3,2,passed
0xleon,367956381002760193,3,3,2,passed
succex14,778988561407803392,3,3,2,passed
_starvy,949712243312951399,3,3,2,passed
avinsmith,898575806614368268,3,3,2,passed
papalalas,1082199336638746644,3,3,2,passed
jarvis779,839509069769342998,3,3,2,passed
s_tranik,878851522547580928,2,3,2,passed
olajuwon_xx,1251693488605626391,3,3,2,passed
olajuwon_xx,1251693488605626391,18,30,30,failed
olajuwon_xx,1251693488605626391,30,30,30,passed
nhattung99,927612234442633357,1,3,2,failed
nhattung99,927612234442633357,0,25,25,failed
.ahoyu,1014052385238286346,2,3,2,passed
bangihin,1015933703190487122,3,3,2,passed
dejavu9580,875423052937166888,3,3,2,passed
edrapi,1168817468844810245,1,3,2,failed
vancao236,1337268754249154572,1,3,2,failed
thuvo70,1138802686389649418,1,3,2,failed
hoangt251,1337277478837948487,1,3,2,failed
tringuyen71,1200646016064561222,1,3,2,failed
agnes1891,1032583700266897422,3,3,2,passed
nhattung99,927612234442633357,23,25,25,failed
gorbako,939990645840425032,2,3,2,passed
taiwo6006,1032264148412796968,3,3,2,passed
bikas,619931064961466388,2,3,2,passed
sedloe,1010539418249084928,2,3,2,passed
hamil13,696699187030523934,2,3,2,passed
beenaidreak,1243239053391036416,3,3,2,passed
cherry623,1071031195263062037,3,3,2,passed
danta231028,1248217420435427341,3,3,2,passed
nhattung99,927612234442633357,25,25,25,passed
edrapi,1168817468844810245,0,25,25,failed
tringuyen71,1200646016064561222,0,25,25,failed
vancao236,1337268754249154572,0,25,25,failed
tringuyen71,1200646016064561222,0,25,25,failed
vancao236,1337268754249154572,0,25,25,failed
hoangt251,1337277478837948487,0,25,25,failed
medvejon0k,818833786791919656,3,3,2,passed
hoangt251,1337277478837948487,0,25,25,failed
edrapi,1168817468844810245,0,25,25,failed
thuvo70,1138802686389649418,25,25,25,passed
edrapi,1168817468844810245,25,25,25,passed
tringuyen71,1200646016064561222,25,25,25,passed
vancao236,1337268754249154572,25,25,25,passed
dpfvm_elf,758639633332174869,2,3,2,passed
hoangt251,1337277478837948487,25,25,25,passed
mr.gooril,997431173523439616,1,3,2,failed
eight_noise,747071285200420904,1,3,2,failed
mr.panda3650,996015773258629160,1,3,2,failed
mrcarter2020,1002225538510893076,2,3,2,passed
hmd7ai,876022729386647563,3,3,2,passed
dhextiny,1031308149803716729,3,3,2,passed
qprecious296,1110853542081736754,3,3,2,passed
myfrt_75818,1303695152958672950,3,3,2,passed
alireza4904,919642206506213447,2,3,2,passed
miladmirzaie72,1076465407885574204,2,3,2,passed
miladkhan5572,1087508166859817011,2,3,2,passed
mirage332,968062133214543944,2,3,2,passed
noob2711,1082540310804054016,3,3,2,passed
javad1877,881628470512324680,2,3,2,passed
vexalus,436648205506052098,2,3,2,passed
saeidbz1,1102305578216329336,0,3,2,failed
oleh00982,902512291101179914,13,25,25,failed
favybristol,931358671609409596,3,3,2,passed
w1zar_d,1104122627162910821,3,3,2,passed
factsparade,930464061341179944,3,3,2,passed
jin.chain,914151710350512172,1,3,2,failed
sulfite114,1168630483689668658,2,3,2,passed
cheesy_099,1169316333494739064,3,3,2,passed
miroshnichenko,1024165929631875142,3,3,2,passed
genius_528,900378536987205633,3,3,2,passed
olenkapantera,1027499648505610291,3,3,2,passed
iristrach,919282909460963390,3,3,2,passed
rungunrun,1159496385918410782,3,3,2,passed
rexa302,894183226833260554,3,3,2,passed
rezamahd3,792793774191280198,3,3,2,passed
jes6069,592744866585509889,3,3,2,passed
miroshnichenko,1024165929631875142,25,25,25,passed
iristrach,919282909460963390,25,25,25,passed
olenkapantera,1027499648505610291,25,25,25,passed
wviktorkaa_,889976088585973760,3,3,2,passed
genius_528,900378536987205633,25,25,25,passed
rungunrun,1159496385918410782,25,25,25,passed
me9713,910160414724223028,2,3,2,passed
nataliia_.01,919267406986244177,3,3,2,passed
snack02girl,890644998666747964,3,3,2,passed
mohammadsh.,1006475320582475848,2,3,2,passed
mira55bereza,919199547195027476,3,3,2,passed
1stokrotka1,919281104781996072,3,3,2,passed
mehran77,953045335654146109,3,3,2,passed
3930estellsf,1293217416007913574,3,3,2,passed
ternyshnyy,919330267288723509,3,3,2,passed
cofeezombi,919319654781034517,3,3,2,passed
mohammad9066,872730526518247434,1,3,2,failed
awkward5,921136255469764648,3,3,2,passed
mmadmann,918551455860940870,3,3,2,passed
blue___berry,1018798316353486919,3,3,2,passed
vasyl_kecha,889955120434008065,3,3,2,passed
sweetypie14812,1018819098622312488,3,3,2,passed
blue___berry,1018798316353486919,25,25,25,passed
ternyshnyy,919330267288723509,25,25,25,passed
cofeezombi,919319654781034517,25,25,25,passed
awkward5,921136255469764648,25,25,25,passed
rbilchenko,1024052849342173234,3,3,2,passed
mmadmann,918551455860940870,25,25,25,passed
brunettka,1018803812452012072,3,3,2,passed
pearlo00,1024153428148097116,3,3,2,passed
jasonstaham33,895206925698990081,3,3,2,passed
solomon79,867000944407740436,3,3,2,passed
maximus8688,981850857899434044,3,3,2,passed
dubai_7777,945272050686255145,3,3,2,passed
lionelmessi338,897764322321760267,3,3,2,passed
mariaozawa88,979073656544178256,3,3,2,passed
_ajinomoto_000,895263089723863100,3,3,2,passed
matthew1133,962609214071664650,3,3,2,passed
briana16035484,1318695278173487154,3,3,2,passed
adele_99,981586601316597791,3,3,2,passed
_raymond0001,981592061314748466,3,3,2,passed
jason4812200,1318677695470633083,3,3,2,passed
kerri401231,1314509474605694998,3,3,2,passed
version99lv,1159468616404709388,3,3,2,passed
andrews66,1317692520511307826,3,3,2,passed
erik5885481,1318753380121972786,3,3,2,passed
rebecca528484,1318684682300162070,3,3,2,passed
dumpling111,1024061686719725678,3,3,2,passed
chloe0596460,1317007059056590849,3,3,2,passed
mary30391347,1313921621664469092,3,3,2,passed
cynthia371,1318072817396351018,3,3,2,passed
jared28158446,1318155661393268757,3,3,2,passed
caoanhduong_,981275513484091464,3,3,2,passed
nguyencaophong,979081663118209075,3,3,2,passed
nicholas9184728,1314221443269136384,3,3,2,passed
juliaj199,1006985923285749820,3,3,2,passed
ruthwoo,1006976267997958275,3,3,2,passed
daocaokyminh,979248936571244565,3,3,2,passed
adamlevine_,981582678560227388,3,3,2,passed
waoyi69,981273005223182407,3,3,2,passed
thuhuyen1992,894660888110456893,3,3,2,passed
huyentran92,965264524691247144,3,3,2,passed
anna_bella999,1006968279983722566,3,3,2,passed
tylerbriggs.,1321200451000995910,3,3,2,passed
stephanie444233,1318189160829550646,3,3,2,passed
linhly321,1317723437070028812,3,3,2,passed
shannoncarr,1321054352588406804,3,3,2,passed
cory45441442,1318698763899899995,3,3,2,passed
lunalina222,1002268771773337704,3,3,2,passed
picasobaba,1002593341596237884,3,3,2,passed
babedoll.,1002303072913076355,3,3,2,passed
linhmiumiu,1002598159534526506,1,3,2,failed
quantrung199,1002233506535067702,3,3,2,passed
mariaozaza,1002288330320388138,2,3,2,passed
mongngoc1,1002295392941117591,3,3,2,passed
handsome_99,1072933356502782043,3,3,2,passed
hoanglinhva,1002626214860685443,3,3,2,passed
sofiatunner,1002617301260054619,3,3,2,passed
alexandramyers.,1321235585280507964,3,3,2,passed
shannon07407465,1318676013047222282,3,3,2,passed
jessica_6550,1315940426506702865,3,3,2,passed
hongduong,1003019899318321312,3,3,2,passed
kieuanhduong,1002634540759654571,3,3,2,passed
tranquyen1111,1003351537592058087,3,3,2,passed
alexanderlen.,1004440254054408272,3,3,2,passed
davidguitar,1003013184250204290,3,3,2,passed
tranthaomy,1003357348997382184,3,3,2,passed
dangnhatha,1003345201416384593,3,3,2,passed
_luckyman_1,1004446194782699521,3,3,2,passed
onlyc3333,1003373664143683645,3,3,2,passed
lelyly.,1004630733622620250,3,3,2,passed
olichkaffr,919192120789696532,3,3,2,passed
jerrywilson0187,1321205568815501373,3,3,2,passed
tiffany68573847,1318679463562580043,3,3,2,passed
robert748013,1314481108683067422,3,3,2,passed
jonathann86,1317590430832918550,3,3,2,passed
jackie866713,1318160444908638230,3,3,2,passed
sandraa010823,1317306823698550835,3,3,2,passed
sarah723457,1318673436117045371,3,3,2,passed
chelseaberg.,1321091471931215964,3,3,2,passed
jamesbarber0567,1321064714662314039,3,3,2,passed
danakelley.,1321075872975028276,3,3,2,passed
mykhailo457,914621326717763615,3,3,2,passed
kathleen606,1318699893321367614,3,3,2,passed
william333,1317706053873434685,2,3,2,passed
julia1978622,1317337933841432716,3,3,2,passed
sherry638,1314549618343809064,3,3,2,passed
heather.116,1317656411403980800,3,3,2,passed
noah28172,1318792143581614132,3,3,2,passed
kristieho,1321153127650557985,3,3,2,passed
cynthiathompson0270,1321093300597424190,3,3,2,passed
deanna9339,1317900817755406407,3,3,2,passed
kevinboyle0229,1321118962758455319,3,3,2,passed
version99lv,1159468616404709388,25,25,25,passed
mariia878,912699645988335616,3,3,2,passed
dumpling111,1024061686719725678,25,25,25,passed
olichkaffr,919192120789696532,25,25,25,passed
mykhailo457,914621326717763615,25,25,25,passed
spy123spy,1026128144354263040,3,3,2,passed
sweetest741,918955790017101895,25,25,25,passed
sweetytr,1027165309636984892,3,3,2,passed
nancy693,1312847729113825424,3,3,2,passed
billy599,1318794201844023392,3,3,2,passed
saraha_81,1318792107850334243,3,3,2,passed
roberttrevino0415,1321170610520588291,3,3,2,passed
katherinee9,1317679930934427752,3,3,2,passed
matthewmcclure0239,1321053552633708544,3,3,2,passed
matthewdiaz0682,1321120328193146933,3,3,2,passed
sarah45762788,1317364563339116649,3,3,2,passed
codyf1357,1318790220094767186,3,3,2,passed
david_161993,1318690522822479910,3,3,2,passed
trouble6_4,1027515783393316884,3,3,2,passed
playersecret50,1027153998463107152,3,3,2,passed
jimpixxxx,1169550865510699030,3,3,2,passed
poker____face,1027446335814762507,3,3,2,passed
3x3ll3ncy,1201206037206810745,3,3,2,passed
kudlaypavel,919267958591750166,3,3,2,passed
stacey43313979,1318190725820846090,3,3,2,passed
sarah64126986,1314606952382201962,3,3,2,passed
igana_54,1159737104679587932,3,3,2,passed
michaeltanner0667,1321154941846421578,2,3,2,passed
thomas154634,1313923470953938944,3,3,2,passed
vojtkoo_2,1122572705691082772,3,3,2,passed
garynorton_,1321065287130415105,3,3,2,passed
christy52164059,1312856067767664823,3,3,2,passed
david9733973,1314126876960096256,3,3,2,passed
squeeze9390,1027537762460635176,3,3,2,passed
kit9kat,1027537771046387712,3,3,2,passed
mr90gadget,1027537764960440431,3,3,2,passed
andrew93823083,1318696252958969947,3,3,2,passed
lisa165485,1314085821112123494,3,3,2,passed
manuel675770,1318207132469952532,3,3,2,passed
woogi_m,1159496294218350743,3,3,2,passed
jesterr1000,1027532388315697172,3,3,2,passed
linaa8915,1120473253325066311,2,3,2,passed
dragster0235,1159496311289172039,3,3,2,passed
sabrina33247543,1315965545774059552,3,3,2,passed
eric8884683,1312176783193411648,3,3,2,passed
jeffrey31200671,1314478678863904829,3,3,2,passed
dominic966983,1318790085126389770,3,3,2,passed
vanessacarney,1321075806415622221,3,3,2,passed
peter01794015,1317799017853485116,3,3,2,passed
jeffreyrosales0405,1321210149142134794,3,3,2,passed
gary3523141,1318159836390887489,3,3,2,passed
janebaker0128,1321220800019300434,3,3,2,passed
dark_boy_0,1122572649630007357,3,3,2,passed
waynechase,1321233755092029480,3,3,2,passed
freedom960,1027446231502442537,3,3,2,passed
ro_bill,919241471331278888,3,3,2,passed
fozyfazer,918573629774659645,3,3,2,passed
tenderlioness,1024058383365570660,3,3,2,passed
klaxsiix,894117027172712498,3,3,2,passed
stardust__11,1027153991185993768,3,3,2,passed
flysky._,1159737000774078574,3,3,2,passed
mydollar_,1026504580848160918,3,3,2,passed
kyle3474998,1321176405773652000,3,3,2,passed
caroline3387470,1312799355744288798,3,3,2,passed
denise117245,1317375378343596063,2,3,2,passed
rebecca19485827,1318184724556156988,3,3,2,passed
michaelcooper0658,1321074781340176467,3,3,2,passed
jasonoliver0180,1321063384287809607,3,3,2,passed
christinaphillips0502,1321073992974602292,3,3,2,passed
karen65261606,1318687085246546056,3,3,2,passed
valerie6738136,1317345852553035778,3,3,2,passed
johnathan90508979,1317790189791350824,3,3,2,passed
fankooor,918595869861879829,3,3,2,passed
sarcasm_prov,1027446333084286976,3,3,2,passed
sweetest741,918955790017101895,3,3,2,passed
lisabaird,1321049925798068264,3,3,2,passed
kimberly2652326,1318166018606239756,3,3,2,passed
melissa731149,1318771972372562030,3,3,2,passed
bryan580537,1318163153917579295,3,3,2,passed
cheyenne010872,1317778167146090547,3,3,2,passed
michael714788,1318165054708912179,3,3,2,passed
timothyvalenzuela_,1321210670103924840,3,3,2,passed
stevemorales0944,1321159155892879500,3,3,2,passed
ryan55746428,1318760004114845776,3,3,2,passed
daniel61147190,1318692241170235476,3,3,2,passed
freak_3331,919196455317684225,3,3,2,passed
bonniedougherty,1321229037368119337,3,3,2,passed
amy997632,1315945961943597137,3,3,2,passed
mandythompson.,1321086228841369611,3,3,2,passed
anthonyperez07353,1321215045916688539,3,3,2,passed
laurenglover.,1321144989698228305,3,3,2,passed
christina8394419,1321049763436564521,3,3,2,passed
joshuarodriguez0464,1321191839646089289,3,3,2,passed
angelabrooks0249,1321192746110947431,3,3,2,passed
eddie.btc,888744281655869480,2,3,2,passed
oxvalox,1004445577989341204,3,3,2,passed
valtair_adanaan,1075497803901571182,3,3,2,passed
oxtenebris,1075509623974543442,3,3,2,passed
oxamire,1092071428318302298,3,3,2,passed
oxtrion,1099059852183081134,3,3,2,passed
moradi2233,1125716588159565916,3,3,2,passed
oxelinmond,1092148008000442420,3,3,2,passed
mamadrahimi221,1125723103536885780,3,3,2,passed
almaghadimi,1125725678160068668,3,3,2,passed
gigla001,1032242494659895296,3,3,2,passed
